x,y,z,dist,time
1906,173,2649,7803,47.908
4191,110,965,9200,52.099000000000004
2056,74,242,7060,45.679
3229,233,2700,9105,51.814
4357,15,2358,10195,55.083999999999996
3872,-17,1673,9300,52.399
713,343,669,5438,40.813
2173,-43,440,7277,46.33
4380,-95,751,9552,53.155
1915,312,873,6701,44.602
3620,227,1316,8631,50.391999999999996
2761,491,540,7330,46.489000000000004
2109,555,1175,6737,44.71
1999,-7,487,7066,45.697
4154,185,385,9032,51.595000000000006
1853,-96,2595,7978,48.433
1775,106,1650,7068,45.703
3214,-8,2343,9064,51.690999999999995
1564,469,2424,6996,45.487
3278,208,1706,8500,49.998999999999995
2047,597,2428,7354,46.56099999999999
896,153,1594,6112,42.835
3927,427,912,8607,50.31999999999999
2671,47,2439,8536,50.107
1618,76,951,6658,44.473
1895,69,2208,7572,47.215
2764,-91,1938,8423,49.768
3390,163,499,8287,49.36
920,164,2442,6670,44.509
3270,493,2531,8757,50.77
1764,5,2271,7549,47.145999999999994
2503,225,1066,7425,46.774
2748,442,2747,8452,49.855000000000004
818,315,2213,6253,43.257999999999996
4055,164,2322,9718,53.653000000000006
2023,125,174,6987,45.46
1832,273,1166,6739,44.716
4104,92,1416,9293,52.378
2146,-24,2167,7888,48.163000000000004
2228,338,888,6991,45.471999999999994
2321,199,2626,8174,49.021
2123,461,1835,7167,46.0
4293,225,790,9151,51.952000000000005
1725,-4,1069,6877,45.13
3717,561,692,8226,49.17699999999999
3308,401,1584,8271,49.312
3248,14,2628,9288,52.36300000000001
4052,576,412,8538,50.11300000000001
2717,501,649,7282,46.345
4040,315,2316,9547,53.14
3285,26,1917,8814,50.940999999999995
1206,-95,47,6417,43.75
1230,53,1988,6777,44.83
1180,206,2312,6794,44.881
4421,0,962,9539,53.116
3694,79,233,8694,50.581
3082,206,959,7994,48.480999999999995
3387,580,1273,8027,48.58
4167,349,173,8907,51.220000000000006
2073,307,2297,7575,47.224000000000004
1774,31,728,6817,44.949999999999996
823,511,2744,6456,43.867000000000004
4150,571,247,8656,50.467
2564,211,837,7444,46.831
1170,514,1186,5843,42.028
3165,277,1496,8207,49.12
3623,320,2306,9118,51.853
2828,-11,1203,8032,48.595000000000006
2705,229,1737,7923,48.268
1090,359,11,5856,42.067
4588,-9,1627,9983,54.448
1389,111,2058,6923,45.268
1571,233,2484,7283,46.348
4049,402,2461,9575,53.224000000000004
3338,301,1869,8562,50.185
1400,-95,1254,6708,44.623000000000005
3250,530,308,7790,47.869
1018,411,2695,6713,44.638
1997,385,750,6689,44.565999999999995
1700,-95,1755,7252,46.255
1022,147,2160,6588,44.263
2879,94,1175,7968,48.403
1546,-36,1356,6837,45.010000000000005
2828,194,63,7746,47.737
4477,283,1871,9720,53.65899999999999
3523,587,2187,8668,50.503
2363,531,2600,7864,48.091
1337,79,1508,6583,44.248000000000005
2846,402,484,7504,47.011
1153,48,2144,6808,44.922999999999995
3997,287,1984,9307,52.42
1249,-69,1323,6559,44.176
2736,562,2248,7948,48.342999999999996
1530,165,781,6447,43.84
1896,599,84,6404,43.711
3299,-73,2746,9517,53.050000000000004
616,224,1076,5542,41.125
1997,37,2372,7823,47.967999999999996
688,143,2692,6648,44.443000000000005
4223,516,1682,9123,51.868
2544,497,895,7150,45.949
1097,31,1742,6516,44.047000000000004
3253,591,161,7753,47.757999999999996
3851,196,2605,9691,53.572
3189,466,2113,8405,49.714
2405,197,1670,7618,47.353
1319,198,2121,6808,44.922999999999995
3637,-82,1652,9119,51.855999999999995
3461,80,453,8441,49.822
1879,516,544,6423,43.768
753,82,2091,6338,43.513
2871,308,1801,8047,48.64
1727,355,2255,7151,45.952000000000005
2373,-89,2617,8507,50.02
659,548,1259,5326,40.477
786,43,1175,5926,42.277
2289,42,677,7315,46.444
3765,381,2352,9232,52.19499999999999
739,588,2581,6169,43.006
3334,364,2314,8791,50.872
2052,307,279,6818,44.953
3722,51,900,8775,50.824
1571,157,361,6479,43.93599999999999
3630,453,1706,8607,50.31999999999999
3558,492,1531,8403,49.708
2357,253,1828,7604,47.31099999999999
1430,585,2408,6734,44.701
1479,327,1114,6314,43.440999999999995
4285,296,1824,9487,52.96
841,465,1016,5509,41.025999999999996
1106,412,2659,6772,44.815
2042,82,998,7088,45.763
3741,519,226,8302,49.405
3466,-95,439,8622,50.364999999999995
980,245,703,5806,41.917
1295,593,164,5793,41.878
3329,166,946,8278,49.333
1958,257,1945,7273,46.318000000000005
1851,238,1764,7076,45.727
4599,588,4,9138,51.913
2280,-32,2494,8264,49.291000000000004
3659,85,614,8637,50.41
2961,561,2166,8118,48.853
2810,593,2072,7871,48.112
2989,251,1069,7886,48.157000000000004
1103,-56,1645,6555,44.163999999999994
3800,-61,1925,9421,52.762
1008,546,2017,6080,42.739000000000004
1255,275,1648,6378,43.632999999999996
1138,284,258,5930,42.288999999999994
2690,-29,941,7832,47.995
3141,265,1579,8237,49.21
4051,-81,1918,9687,53.56
2154,497,1434,6947,45.34
3139,391,2670,8834,51.001000000000005
3831,235,47,8712,50.635000000000005
3541,378,473,8223,49.16799999999999
1680,353,1178,6511,44.032000000000004
2820,311,355,7574,47.221000000000004
1010,68,2079,6601,44.30199999999999
1980,542,897,6541,44.122
4364,189,521,9235,52.20399999999999
4382,-46,2679,10521,56.062
4565,344,1673,9632,53.395
2893,-23,1885,8451,49.852
2622,-12,1410,7913,48.238
1215,416,1620,6182,43.045
2203,290,708,6985,45.45399999999999
2674,57,1597,7987,48.46
1566,375,1942,6761,44.782000000000004
1981,428,2534,7535,47.104
1950,-6,2748,8103,48.808
1859,-56,2022,7536,47.107
665,-98,1063,5909,42.226
2709,-16,2174,8448,49.842999999999996
4434,-93,2515,10495,55.984
600,468,1499,5453,40.858000000000004
4166,94,1787,9548,53.143
2462,582,2118,7565,47.194
1284,433,2267,6639,44.416000000000004
766,95,2383,6542,44.125
1076,75,2181,6729,44.68599999999999
900,310,1092,5745,41.734
1404,467,257,6013,42.538000000000004
2708,144,1680,7979,48.43599999999999
3062,402,1400,7934,48.301
4276,583,1787,9169,52.006
1665,297,593,6430,43.788999999999994
4117,-21,148,9232,52.19499999999999
4125,175,1910,9500,52.998999999999995
2755,292,2261,8246,49.237
4329,132,243,9275,52.324
3897,567,1864,8852,51.055
3967,314,2596,9682,53.545
4102,490,1277,8834,51.001000000000005
3932,502,1764,8893,51.178
3795,387,2162,9123,51.868
1357,575,579,5843,42.028
4388,403,179,9073,51.717999999999996
1676,268,906,6513,44.038000000000004
3804,332,2020,9092,51.77499999999999
3766,456,2233,9074,51.721000000000004
3981,-4,2427,9888,54.163
2324,314,417,7071,45.712
1249,-92,2508,7304,46.411
2016,137,2307,7695,47.583999999999996
2809,445,1873,7892,48.175000000000004
2191,-30,2052,7862,48.085
4577,333,9,9370,52.609
3079,333,2,7874,48.121
4577,584,1490,9309,52.426
3851,522,15,8453,49.858000000000004
3295,11,59,8397,49.69
1149,274,1409,6153,42.958
666,539,1718,5563,41.188
3492,327,1633,8554,50.161
1479,154,2201,7067,45.699999999999996
1964,35,1856,7446,46.837
4424,350,1171,9256,52.266999999999996
2187,364,382,6886,45.157000000000004
3667,216,2596,9480,52.939
1491,-66,690,6627,44.38
1533,479,44,6171,43.01199999999999
4524,147,562,9438,52.813
800,-8,1857,6326,43.477
1405,132,765,6352,43.555
894,420,1536,5813,41.938
4097,301,1580,9158,51.973
608,246,2381,6231,43.192
1786,99,1481,6999,45.496
1767,476,337,6358,43.573
3056,-58,194,8200,49.099000000000004
2516,99,599,7479,46.93599999999999
3300,-26,195,8411,49.732
925,371,851,5648,41.443000000000005
1332,465,657,5933,42.297999999999995
3726,240,613,8549,50.146
3967,-91,1919,9614,53.341
4466,536,1026,9066,51.697
1558,84,1590,6841,45.022
3287,596,1503,8014,48.541000000000004
3343,551,534,7852,48.055
1962,271,1483,7004,45.511
3899,594,1326,8547,50.14
4260,109,2185,9882,54.145
931,133,1016,5931,42.292
3114,130,2239,8752,50.755
841,569,484,5332,40.495
1456,282,318,6243,43.228
2067,564,1950,7078,45.733000000000004
2549,598,1484,7264,46.291000000000004
3994,565,100,8533,50.098
4316,520,2480,9738,53.712999999999994
1120,-72,315,6261,43.282000000000004
4017,98,577,8980,51.439
3157,-35,1226,8394,49.681
3010,599,1118,7575,47.224000000000004
916,-74,814,6077,42.730000000000004
3255,219,2508,8999,51.496
3932,178,2103,9429,52.786
2197,-85,1098,7439,46.815999999999995
4403,219,2446,10101,54.80199999999999
4476,119,1569,9713,53.638
3627,258,780,8450,49.849000000000004
3743,377,380,8430,49.789
3683,-19,871,8800,50.899
2974,-20,1938,8562,50.185
3997,-29,1122,9191,52.072
3706,587,2189,8852,51.055
2847,516,1505,7655,47.464
4253,369,2620,9932,54.295
4405,73,2280,10129,54.886
3805,119,613,8749,50.746
1460,294,783,6248,43.243
3951,416,1641,8929,51.286
2659,29,352,7696,47.587
1428,-41,217,6551,44.152
2668,464,880,7304,46.411
3450,442,2737,9146,51.937
4205,-42,977,9369,52.605999999999995
3211,203,562,8069,48.706
2548,165,2245,8155,48.964
1040,365,1395,5947,42.34
3775,377,1868,8922,51.265
2945,132,628,7877,48.13
2432,145,96,7392,46.675000000000004
2862,165,1015,7830,47.989000000000004
604,-3,1369,5867,42.1
2850,-38,900,7992,48.475
1940,584,1634,6746,44.737
742,275,466,5527,41.08
2875,121,854,7848,48.04299999999999
2098,198,1290,7127,45.88
3511,-83,961,8712,50.635000000000005
4413,262,1123,9316,52.447
1513,344,2140,6869,45.105999999999995
2363,596,2323,7594,47.281
2955,87,2631,8924,51.271
4126,-57,1805,9670,53.509
1234,385,1371,6110,42.82899999999999
4294,4,100,9394,52.681
2702,208,1252,7706,47.617000000000004
1718,385,608,6396,43.687
4180,264,752,8993,51.478
3322,258,2362,8919,51.256
4316,324,279,9065,51.694
3214,37,233,8256,49.266999999999996
2162,279,1001,7012,45.535
3453,507,2377,8812,50.935
4037,-58,2181,9823,53.967999999999996
4293,280,174,9102,51.805
885,-36,649,5987,42.46
1755,89,18,6790,44.869
4328,80,2740,10389,55.666000000000004
3306,188,792,8201,49.102
2075,264,2573,7823,47.967999999999996
3772,485,576,8348,49.54299999999999
4146,257,2619,9936,54.306999999999995
2504,391,1503,7436,46.806999999999995
4296,249,290,9119,51.855999999999995
2674,383,1430,7579,47.236
2231,376,529,6915,45.244
3323,217,1070,8255,49.264
3613,131,2142,9183,52.047999999999995
1606,-88,1882,7227,46.18
3872,-92,1148,9138,51.913
2144,550,322,6662,44.485
2583,-60,1860,8163,48.98800000000001
1797,291,214,6588,44.263
872,244,306,5698,41.592999999999996
3891,307,1896,9126,51.877
2202,443,1834,7263,46.288000000000004
3803,519,1435,8574,50.221000000000004
1334,287,747,6124,42.871
750,382,2392,6245,43.234
2735,253,2448,8400,49.699
1115,-10,485,6185,43.054
2445,99,634,7411,46.732
3731,-17,421,8809,50.926
4212,257,309,9025,51.574
2176,213,1074,7113,45.837999999999994
643,2,710,5713,41.638
1418,168,1540,6591,44.272
993,8,1093,6141,42.922000000000004
2718,303,2369,8276,49.327000000000005
3091,226,1408,8143,48.928
2075,83,691,7062,45.685
1675,446,1937,6796,44.88699999999999
3392,-52,1190,8633,50.398
1176,146,838,6121,42.862
2828,158,1908,8219,49.156
2165,416,94,6854,45.06099999999999
1222,431,1902,6336,43.507000000000005
2647,323,2324,8152,48.955
3861,523,2147,9043,51.628
942,42,1580,6262,43.285
3079,195,378,7948,48.342999999999996
4467,590,1337,9123,51.868
1787,222,42,6682,44.545
2441,369,1569,7428,46.783
3238,429,703,7880,48.139
3572,318,2663,9335,52.504
2308,74,1806,7721,47.662
688,392,1431,5584,41.251000000000005
1207,531,2443,6591,44.272
3078,60,1021,8152,48.955
1862,57,124,6904,45.211
3365,-19,2667,9468,52.903000000000006
1557,56,744,6577,44.230000000000004
2202,62,1082,7292,46.375
911,471,948,5555,41.163999999999994
2882,-29,2736,9048,51.643
893,240,2740,6794,44.881
3757,294,1514,8791,50.872
2087,391,647,6762,44.785
1225,496,274,5803,41.908
4336,39,673,9365,52.594
3815,148,1176,8851,51.05199999999999
4490,434,2333,9891,54.172
2702,167,781,7617,47.35
1265,151,396,6177,43.029999999999994
2494,53,2,7569,47.206
4165,216,1563,9302,52.405
2910,487,2258,8204,49.111
2797,449,2434,8256,49.266999999999996
758,507,726,5325,40.474000000000004
4597,382,1367,9474,52.92100000000001
2988,65,1959,8504,50.011
4571,-14,1121,9750,53.748999999999995
3800,237,1316,8801,50.902
4319,127,2606,10229,55.18599999999999
2525,384,137,7237,46.21
1343,1,582,6403,43.708
2105,438,2744,7811,47.931999999999995
2810,-46,2406,8743,50.728
3266,12,607,8317,49.449999999999996
1152,598,2616,6599,44.296
2945,598,2019,7967,48.400000000000006
3480,102,851,8472,49.915
1317,50,1597,6637,44.41
3517,276,874,8339,49.51599999999999
4428,406,1390,9292,52.375
3807,458,1659,8753,50.757999999999996
1615,472,4,6270,43.309000000000005
2555,284,237,7350,46.549
2048,-18,373,7130,45.889
2071,16,2154,7764,47.791000000000004
1972,20,1375,7215,46.144000000000005
2894,143,1,7879,48.136
969,221,2280,6545,44.134
3117,421,2498,8651,50.452000000000005
2072,248,2362,7679,47.536
1230,-91,2416,7216,46.147
1150,366,1702,6211,43.132000000000005
2481,279,1902,7747,47.739999999999995
1599,93,1406,6783,44.848
1814,553,1878,6792,44.875
1069,101,1204,6162,42.985
3526,15,567,8572,50.215
2449,-75,884,7624,47.371
4230,147,2495,10036,54.607
609,-48,610,5720,41.659000000000006
3970,212,1129,8925,51.274
3256,-91,107,8449,49.846000000000004
1231,451,1214,5977,42.43
4574,-79,1591,10020,54.559000000000005
4108,491,21,8740,50.719
1434,101,1831,6835,45.004
2377,310,2241,7836,48.007000000000005
4360,86,1902,9819,53.956
3010,391,2603,8654,50.461000000000006
1259,347,1551,6259,43.275999999999996
2281,144,187,7224,46.171
3284,41,412,8305,49.414
4200,-33,550,9293,52.378
1802,105,528,6757,44.77
1269,-91,1411,6639,44.416000000000004
1476,319,2457,7082,45.745
4289,-70,403,9421,52.762
2482,310,2235,7937,48.31
1561,126,2363,7291,46.372
1426,247,1810,6669,44.506
3268,124,2052,8785,50.854000000000006
1546,268,847,6371,43.612
1862,25,1017,6970,45.409000000000006
4141,341,1442,9093,51.778000000000006
4397,123,939,9387,52.66
2494,-52,89,7652,47.455
1422,109,483,6373,43.618
1450,516,115,6035,42.604
2378,22,2745,8501,50.002
3167,42,2168,8844,51.031
923,283,521,5700,41.599000000000004
2738,127,323,7679,47.536
2240,589,681,6720,44.659000000000006
1105,196,2425,6810,44.929
1357,404,223,6034,42.601
2823,355,1734,7913,48.238
670,41,1907,6177,43.029999999999994
639,594,1924,5604,41.31099999999999
1225,140,2252,6862,45.085
1766,145,2655,7696,47.587
2440,-53,1196,7684,47.551
773,258,2368,6375,43.623999999999995
877,191,18,5810,41.929
1860,264,402,6658,44.473
797,133,65,5776,41.827000000000005
3569,386,1856,8700,50.599000000000004
1045,496,1392,5819,41.956
3202,48,1675,8566,50.197
2433,317,2314,7937,48.31
1249,272,2315,6799,44.895999999999994
2307,369,569,6999,45.496
2944,169,2449,8694,50.581
1064,-69,555,6193,43.078
4588,160,1676,9841,54.022
3378,26,796,8436,49.806999999999995
2977,-17,229,8074,48.721000000000004
4458,185,973,9394,52.681
1306,139,1649,6565,44.194
866,88,2654,6852,45.055
1844,427,2137,7115,45.844
1236,70,1814,6658,44.473
1975,-96,2063,7719,47.656
2164,47,1013,7249,46.246
660,392,860,5364,40.591
4204,244,455,9020,51.559000000000005
779,238,1919,6097,42.79
3432,574,896,7961,48.382000000000005
3275,477,2445,8714,50.64099999999999
3192,48,1085,8297,49.39
2289,579,1421,6994,45.480999999999995
873,383,24,5612,41.335
1150,584,1324,5807,41.92
3392,-87,780,8560,50.179
1802,451,673,6419,43.756
3147,-85,551,8292,49.375
1709,552,2596,7186,46.056999999999995
4031,-64,2508,10058,54.672999999999995
3995,7,1698,9413,52.73800000000001
4544,476,1648,9466,52.897
4350,4,2210,10094,54.781
2709,217,1528,7827,47.980000000000004
2851,257,1725,8034,48.601
1834,487,1109,6508,44.023
4008,598,186,8497,49.989999999999995
3470,168,2576,9316,52.447
2023,168,1992,7457,46.87
3897,186,765,8790,50.869
1684,419,2598,7296,46.38699999999999
3304,289,2669,9100,51.799
4548,496,1946,9625,53.373999999999995
2466,81,173,7474,46.921
1926,30,1570,7252,46.255
1274,599,960,5793,41.878
3390,408,2486,8928,51.283
2326,8,435,7379,46.636
2713,505,289,7280,46.339
3897,590,970,8428,49.783
3123,214,1861,8429,49.786
801,-88,2171,6610,44.32899999999999
3016,58,2431,8864,51.091
4474,61,2047,10051,54.652
3213,337,2232,8639,50.416000000000004
4577,407,2628,10224,55.17100000000001
2965,413,757,7630,47.389
4085,-85,1607,9546,53.137
3539,-5,912,8651,50.452000000000005
2723,289,1154,7610,47.32899999999999
4322,62,1741,9709,53.626000000000005
3533,-74,70,8718,50.653000000000006
4286,586,2180,9427,52.78
3934,462,1175,8655,50.464
3879,9,1581,9232,52.19499999999999
2139,0,890,7241,46.221999999999994
4507,370,1972,9726,53.67699999999999
3387,421,436,8027,48.58
1892,223,601,6731,44.692
2371,6,942,7479,46.93599999999999
3485,-50,658,8601,50.30199999999999
4484,424,2731,10194,55.081
4396,449,2130,9640,53.419
3170,88,1581,8444,49.831
1495,442,260,6129,42.886
1763,-87,1471,7157,45.97
1398,401,884,6097,42.79
955,423,451,5592,41.275000000000006
2838,568,1223,7471,46.912
1370,293,2036,6708,44.623000000000005
2538,436,1123,7267,46.300000000000004
793,486,2281,6105,42.814
2939,485,2717,8577,50.230000000000004
1066,-35,96,6206,43.117000000000004
1998,133,1486,7179,46.036
3361,408,1715,8388,49.663
1084,157,400,5989,42.466
4272,-69,2736,10478,55.933
1252,515,1637,6129,42.886
1695,-86,516,6841,45.022
1136,182,2118,6639,44.416000000000004
1576,-45,596,6683,44.547999999999995
4429,234,1276,9416,52.747
1020,286,1327,5976,42.42699999999999
2416,69,1299,7578,47.233000000000004
4129,-15,1691,9565,53.194
907,254,823,5742,41.725
1441,152,2553,7286,46.357
702,240,1766,5926,42.277
2079,160,1851,7433,46.797999999999995
2572,7,2513,8532,50.095000000000006
2289,-37,1282,7550,47.149
4482,470,386,9075,51.724000000000004
4481,-42,1617,9904,54.211000000000006
2473,472,913,7108,45.823
1227,157,1136,6240,43.219
1803,38,1428,7052,45.654999999999994
3255,-99,1224,8555,50.164
3159,537,1907,8170,49.009
666,40,503,5686,41.556999999999995
2767,25,1647,8139,48.916000000000004
3906,494,425,8473,49.91799999999999
2490,427,568,7124,45.871
4404,526,2038,9510,53.028999999999996
2340,241,132,7196,46.087
4156,-95,1902,9796,53.887
618,-94,1234,5917,42.25
880,500,2042,6015,42.544
1074,241,2125,6523,44.068000000000005
1891,60,255,6907,45.22
2196,404,2506,7753,47.757999999999996
3392,513,1346,8129,48.886
871,425,862,5542,41.125
4097,513,1125,8750,50.748999999999995
2105,452,462,6713,44.638
4367,414,321,9021,51.562
2119,324,245,6873,45.118
954,342,2560,6614,44.341
1064,186,1206,6072,42.715
4502,137,2334,10200,55.099000000000004
2861,587,2609,8313,49.438
696,78,1263,5834,42.001000000000005
2572,12,1349,7812,47.935
2748,564,1757,7643,47.428
3616,8,120,8708,50.623000000000005
1170,0,2062,6818,44.953
2216,-93,1952,7886,48.157000000000004
2226,72,1428,7441,46.822
783,-98,13,6006,42.516999999999996
2867,590,1083,7430,46.788999999999994
3636,345,72,8401,49.702000000000005
3503,96,1950,8982,51.44499999999999
920,504,2571,6426,43.777
3651,30,1565,8975,51.424
2587,246,1617,7722,47.665
1506,522,809,6070,42.708999999999996
2390,571,1248,7029,45.586
2827,460,341,7434,46.801
2900,522,2086,8042,48.625
3496,435,1742,8511,50.032000000000004
3310,127,1508,8508,50.023
3131,112,2081,8679,50.536
3000,135,1633,8254,49.261
4543,-84,1268,9845,54.03399999999999
793,14,2432,6685,44.554
1827,400,2300,7238,46.212999999999994
3359,415,1133,8113,48.837999999999994
797,233,764,5643,41.428
3311,534,4,7904,48.211
3633,585,137,8144,48.931
2674,-84,2499,8714,50.64099999999999
600,447,2210,5901,42.202000000000005
4500,394,1263,9322,52.465
1080,193,1455,6187,43.06
825,263,463,5622,41.364999999999995
865,-94,1242,6167,43.0
661,525,1338,5383,40.648
682,561,125,5220,40.159000000000006
4509,-25,322,9602,53.305
3922,122,343,8866,51.096999999999994
1608,434,664,6241,43.221999999999994
1268,-65,206,6417,43.75
720,424,2574,6309,43.426
2433,235,2329,8030,48.589
2262,482,1616,7160,45.979
4421,96,1272,9545,53.134
2920,156,1801,8248,49.243
3831,291,482,8600,50.299
1929,355,2614,7617,47.35
3006,398,889,7710,47.629
1232,394,831,5928,42.283
2369,81,93,7393,46.678
2899,291,2302,8420,49.759
3398,82,860,8412,49.735
688,369,188,5406,40.717
2727,16,299,7782,47.845
4413,-99,2073,10167,55.0
1184,269,337,5982,42.44499999999999
